prefecture,city,number,address,name,lat,long
埼玉県,さいたま市,01-03,大宮区大原7丁目1番1号,浦和下木崎住宅第３団地西側フェンス,35.9007105,139.643096
埼玉県,さいたま市,01-03,大宮区吉敷町3丁目87番地,大宮南小学校北側フェンス,35.9008833,139.6337975
埼玉県,さいたま市,01-03,大宮区吉敷町3丁目87番地,大宮南小学校東側フェンス,35.9008833,139.6337975
埼玉県,さいたま市,01-03,大宮区吉敷町3丁目87番地,大宮南小学校西側フェンス,35.9008833,139.6337975
埼玉県,さいたま市,01-03,大宮区吉敷町1丁目124番地1,大宮区役所北西側植栽,35.901783,139.6306352
埼玉県,さいたま市,01-03,大宮区吉敷町4丁目197番地3,ほこすぎ橋東広場フェンス,35.8961307,139.6362829
埼玉県,さいたま市,01-03,大宮区吉敷町1丁目46番地先,大宮区役所東側氷川参道沿い,35.9010444,139.6279298
埼玉県,さいたま市,01-03,大宮区吉敷町4丁目223番地2,大宮南公民館北側フェンス,35.8983553,139.6356852
埼玉県,さいたま市,01-03,大宮区吉敷町４丁目87番地1,一の鳥居ひろば西側外柵,35.8983678,139.6312927
埼玉県,さいたま市,01-03,大宮区北袋町1丁目190番地,日商岩井大宮平和台マンションB北側,35.8952458,139.6413917
埼玉県,さいたま市,01-03,大宮区北袋町1丁目190番地,日商岩井大宮平和台マンションA北側,35.8952458,139.6413917
埼玉県,さいたま市,01-03,大宮区北袋町1丁目190番地,平和台公園東側フェンス,35.8952458,139.6413917
埼玉県,さいたま市,01-03,大宮区北袋町2丁目81番地,首都高速新都心出口横植栽,35.8961709,139.6440865
埼玉県,さいたま市,01-03,大宮区北袋町2丁目237番地,北袋天神公園東側,35.8941391,139.6451472
埼玉県,さいたま市,01-03,大宮区北袋町2丁目158番地,北袋ふれあい公園北側植栽,35.894959,139.6432963
埼玉県,さいたま市,01-03,大宮区北袋町2丁目401番地2,北袋公園北側フェンス,35.8910115,139.6452921
埼玉県,さいたま市,01-03,大宮区北袋町1丁目700番地,シントシティ南側植栽,35.8925856,139.6388331
